popularity,budget,revenue,director,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
3.077454,36000000,12532777,Andrew Niccol,106,Thriller|Science Fiction|Mystery|Romance,1997-09-07,1117,7.3,1997,48904571.5585954,17025280.2673449
2.972972,90000000,263920180,Luc Besson,126,Adventure|Fantasy|Action|Thriller|Science Fiction,1997-05-07,2649,7.1,1997,122261428.896488,358525092.460205
2.604799,125000000,238207122,Joel Schumacher,125,Action|Crime|Fantasy|Science Fiction,1997-06-20,828,4.4,1997,169807540.134012,323594923.43378
2.407266,3500000,0,Steve Wang,100,Action|Adventure|Science Fiction|Comedy,1997-08-04,10,6.3,1997,4754611.12375233,0.0
2.391809,110000000,333011068,Roger Spottiswoode,119,Adventure|Action|Thriller,1997-12-11,565,5.9,1997,149430635.31793,452382322.355841
2.202087,10000000,225933435,Gus Van Sant,126,Drama,1997-12-05,1592,7.7,1997,13584603.2107209,306921606.651021
2.113737,12000000,39673162,Quentin Tarantino,154,Action|Crime|Drama|Thriller,1997-12-24,763,7.1,1997,16301523.8528651,53894416.3884653
2.064658,70000000,162000000,Jean-Pierre Jeunet,109,Science Fiction|Horror|Action,1997-11-12,712,5.9,1997,95092222.4750467,220070572.013679
2.01227,50000000,109423648,David Fincher,129,Drama|Thriller|Mystery,1997-09-12,851,7.3,1997,67923016.0536048,148647683.99496
1.949225,60000000,26673242,Paul W.S. Anderson,96,Horror|Science Fiction|Mystery,1997-08-15,358,6.2,1997,81507619.2643258,36234540.8913537
1.929641,53000000,139804348,Don Bluth|Gary Goldman,94,Animation|Family,1997-11-20,806,7.2,1997,71998397.0168211,189918659.471355
1.623577,32000000,79082515,Raja Gosnell,102,Comedy|Family,1997-12-12,331,5.2,1997,43470730.274307,107430458.718088
1.616191,16500000,67683989,Jay Roach,94,Science Fiction|Comedy|Crime,1997-05-02,581,6.3,1997,22414595.2976895,91946013.4283802
1.55286,105000000,121214377,Paul Verhoeven,129,Adventure|Action|Thriller|Science Fiction,1997-11-06,929,6.5,1997,142638333.71257,164664921.497974
1.412516,3500000,257850122,Peter Cattaneo,91,Comedy,1997-08-13,163,6.4,1997,4754611.12375233,350279159.520599
1.368403,75000000,224012234,Simon West,115,Action|Thriller|Crime,1997-06-01,728,6.5,1997,101884524.080407,304311731.323717
1.330225,80000000,245676146,John Woo,138,Action|Crime|Science Fiction|Thriller,1997-06-27,955,6.7,1997,108676825.685767,333741296.174915
1.308461,35000000,41954997,Mike Newell,127,Crime|Drama|Thriller,1997-02-27,615,7.2,1997,47546111.2375233,56994198.6951988
1.307058,17000000,125586134,Jim Gillespie,100,Horror|Thriller|Mystery,1997-10-17,348,5.5,1997,23093825.4582256,170603779.915843
1.272247,57000000,152944660,Taylor Hackford,144,Drama|Horror|Mystery|Thriller,1997-10-17,717,6.9,1997,77432238.3011095,207769251.929862
1.231579,45000000,136885767,Luis Llosa,89,Adventure|Horror|Thriller,1997-04-11,331,4.7,1997,61130714.4482443,185953882.98902
1.212565,250000,12021272,Kevin Smith,113,Comedy|Drama|Romance,1997-04-04,227,6.7,1997,339615.080268024,16330421.020815
1.176223,116000000,178127760,Roger Donaldson,108,Action|Adventure|Thriller,1997-02-07,216,5.5,1997,157581397.244363,241979494.041453
1.172353,160000000,164508066,Jan de Bont,121,Action|Adventure|Thriller,1997-06-12,233,4.4,1997,217353651.371535,223477680.157309
1.123404,35000000,126216940,Curtis Hanson,138,Crime|Drama|Mystery|Thriller,1997-09-19,728,7.5,1997,47546111.2375233,171460704.837137
1.109101,24000000,172363301,Wes Craven,120,Horror|Mystery,1997-12-09,442,6.0,1997,32603047.7057303,234148705.217506
1.087383,45000000,181000000,Tom Shadyac,86,Comedy,1997-03-21,774,6.2,1997,61130714.4482443,245881318.114049
1.046547,0,0,Andrew Knight,72,Animation|Family,1997-11-11,101,5.9,1997,0.0,0.0
1.037438,90000000,171120329,Robert Zemeckis,150,Drama|Science Fiction|Mystery,1997-07-11,745,6.9,1997,122261428.896488,232460177.075302
1.031334,62000000,1060056,Adrian Lyne,137,Drama|Romance,1997-09-27,120,6.9,1997,84224539.90647,1440044.0141144
1.008461,40000000,45916769,Francis Ford Coppola,135,Drama|Crime|Thriller,1997-11-18,113,6.5,1997,54338412.8428838,62376108.7583333
0.999866,90000000,0,Mick Jackson,104,Science Fiction|Action|Drama|Thriller,1997-04-25,172,5.0,1997,122261428.896488,0.0
0.981422,60000000,159330280,Michael Caton-Jones,124,Action|Thriller|Adventure|Crime,1997-11-13,295,6.0,1997,81507619.2643258,216443863.325307
0.978042,0,28084357,George Armitage,107,Action|Comedy|Thriller|Romance,1997-04-11,132,6.9,1997,0.0,38151484.6273233
0.977822,0,0,Kurt Voss,93,Thriller|Romance,1997-01-01,16,4.4,1997,0.0,0.0
0.96047,80000000,177977226,Les Mayfield,93,Comedy|Family|Science Fiction,1997-11-26,385,5.1,1997,108676825.685767,241774999.575481
0.938611,68000000,118063304,Phillip Noyce,116,Thriller|Action|Romance|Science Fiction|Adventure,1997-04-03,161,6.0,1997,92375301.8329025,160384313.858672
0.936736,75000000,136982834,Richard Donner,135,Action|Drama|Mystery|Thriller,1997-08-07,243,6.4,1997,101884524.080407,186085744.657005
0.933349,85000000,315156409,Wolfgang Petersen,124,Action|Thriller,1997-07-23,474,6.1,1997,115469127.291128,428127476.558069
0.879195,55000000,0,Sam Weisman,92,Adventure|Comedy|Family|Romance,1997-07-15,262,5.2,1997,74715317.6589653,0.0
0.855982,15000000,64256513,Barry Levinson,97,Comedy|Drama,1997-12-25,120,6.6,1997,20376904.8160814,87289923.2809533
0.855087,50000000,314178011,James L. Brooks,139,Comedy|Romance,1997-12-19,480,7.0,1997,67923016.0536048,426798361.696852
0.835336,36000000,50159144,Jonathan Mostow,95,Drama|Action|Thriller,1997-05-02,84,6.5,1997,48904571.5585954,68139206.8629415
0.824965,70000000,131457682,Jean-Jacques Annaud,136,History|Drama|Adventure|War,1997-09-12,342,6.9,1997,95092222.4750467,178580044.897113
0.797298,38000000,299288605,P.J. Hogan,105,Comedy|Romance,1997-06-19,336,6.3,1997,51621492.2007396,406571694.44152
0.778274,15000000,43101594,Paul Thomas Anderson,155,Drama,1997-09-11,438,7.3,1997,20376904.8160814,58551805.2239591
0.776305,15000000,3675201,David Lynch,134,Drama|Thriller|Mystery,1997-01-15,263,7.3,1997,20376904.8160814,4992614.73046449
0.761869999999999,50000000,10541523,Costa-Gavras,114,Action|Drama|Thriller,1997-11-07,36,5.3,1997,67923016.0536048,14320240.7191688
0.759806,7000000,0,Dean Cundey,74,Adventure|Comedy|Family|Science Fiction|Action,1997-03-18,87,5.1,1997,9509222.24750467,0.0
0.749958,0,0,Jan Kounen,103,Action|Crime,1997-06-18,57,6.2,1997,0.0,0.0
0.74348,0,0,Roy Wilson,54,Family|Animation|Music,1997-10-21,12,5.8,1997,0.0,0.0
0.742726,18000000,251212670,Mel Smith,85,Comedy,1997-07-29,297,6.3,1997,24452285.7792977,341262444.345578
0.737243,90000000,140807547,Alan J. Pakula,107,Crime|Thriller|Drama,1997-03-12,147,5.8,1997,122261428.896488,191281465.506994
0.733859,35000000,0,Frank Oz,90,Comedy|Romance,1997-09-10,74,5.8,1997,47546111.2375233,0.0
0.713857,0,25804707,Dwight H. Little,107,Action|Drama|Mystery|Thriller|Crime,1997-04-18,60,5.8,1997,0.0,35054670.5563913
0.713234,0,43312294,Lee Tamahori,117,Adventure|Action|Drama|Thriller,1997-09-06,189,6.5,1997,0.0,58838032.813609
0.712173,27000000,60527873,Gary Fleder,115,Drama|Mystery|Thriller|Crime,1997-10-03,170,6.1,1997,36678428.6689466,82224713.7893911
0.708978,50000000,50068310,Clint Eastwood,121,Crime|Drama|Thriller,1997-02-14,91,6.2,1997,67923016.0536048,68015812.4781372
0.706535999999999,25000000,36400360,Stephen Kessler,93,Comedy,1997-02-13,69,6.1,1997,33961508.0268024,49448444.7327399
0.706041,19000000,6682098,Oliver Stone,125,Thriller,1997-10-03,76,6.6,1997,25810746.1003698,9077364.99451521
0.697827,0,0,Charles Grosvenor,74,Family|Animation|Adventure,1997-09-12,37,5.9,1997,0.0,0.0
0.685381999999999,30000000,25480490,Guillermo del Toro,105,Fantasy|Horror|Thriller,1997-08-22,99,5.3,1997,40753809.6321629,34614234.6264743
0.683051,20000000,5716080,Kevin Reynolds,119,Drama|Thriller,1997-07-29,67,6.4,1997,27169206.4214419,7765067.87207379
0.681887,0,29481428,Andy Tennant,109,Drama|Comedy|Romance,1997-02-14,71,6.0,1997,0.0,40049350.1465439
0.676667,40000000,87840042,Mark A.Z. DippÃ©,96,Action|Adventure|Fantasy|Horror|Science Fiction,1997-07-31,183,5.0,1997,54338412.8428838,119327211.658306
0.674762,50000000,0,Mimi Leder,124,Action|Thriller,1997-09-26,142,5.5,1997,67923016.0536048,0.0
0.663483,250000,501818,Vincenzo Natali,90,Thriller|Science Fiction|Mystery,1997-09-09,508,6.7,1997,339615.080268024,681699.841399757
0.660297,28000000,5684789,Martin Scorsese,134,Drama,1997-12-25,34,7.1,1997,38036888.9900187,7722560.29016712
0.648088,80000000,17626234,Kevin Costner,177,Drama|Adventure,1997-12-25,148,6.1,1997,108676825.685767,23944539.4989319
0.638429,50000000,48169156,Ridley Scott,125,Action|Drama,1997-08-22,208,6.0,1997,67923016.0536048,65435887.1255319
0.636839,60000000,33956608,Peter Hyams,110,Horror|Thriller|Mystery,1997-01-10,57,5.7,1997,81507619.2643258,46128704.6061993
0.622046,0,0,John Pasquin,97,Comedy|Family,1997-03-07,56,5.3,1997,0.0,0.0
0.619611999999999,0,0,Brian Gilbert,118,Drama|History,1997-09-01,21,6.0,1997,0.0,0.0
0.586336,0,1179002,Ole Bornedal,102,Action|Drama|Horror|Mystery|Thriller,1997-01-31,44,6.4,1997,0.0,1601627.43546464
0.572198,12000000,0,Danny Boyle,103,Fantasy|Drama|Comedy|Thriller|Science Fiction,1997-10-24,65,6.3,1997,16301523.8528651,0.0
0.568327,1000000,0,Trey Parker,94,Comedy,1997-09-06,47,6.3,1997,1358460.32107209,0.0
0.56776,0,0,Woody Allen,96,Comedy|Drama,1997-08-26,73,6.9,1997,0.0,0.0
0.559337,0,0,Jan Pinkava,4,Animation|Family,1997-11-24,183,7.8,1997,0.0,0.0
0.551245,30000000,0,Bill Duke,130,Crime|Drama,1997-08-27,17,6.4,1997,40753809.6321629,0.0
0.542793,0,0,Peyton Reed,88,Fantasy|Adventure|Comedy|Family,1997-11-29,16,4.9,1997,0.0,0.0
0.536259,85000000,0,Ivan Reitman,89,Comedy|Family,1997-05-09,39,5.1,1997,115469127.291128,0.0
0.530543999999999,60000000,16000000,FÃ©lix EnrÃ­quez AlcalÃ¡,105,Action|Adventure|Crime|Thriller,1997-09-05,34,5.0,1997,81507619.2643258,21735365.1371535
0.529974,30000000,0,Tsui Hark,97,Action|Thriller,1997-04-04,76,4.3,1997,40753809.6321629,0.0
0.512273,38000000,122417389,Gore Verbinski,98,Comedy|Family,1997-12-19,134,6.1,1997,51621492.2007396,166299165.565747
0.511529,5000000,3263585,Atom Egoyan,112,Drama,1997-05-14,41,6.4,1997,6792301.60536048,4433450.72694607
0.507983,0,0,Karl Geurs,76,Animation|Family,1997-08-05,19,6.5,1997,0.0,0.0
0.506240999999999,30000000,0,Stanley Tong,84,Comedy|Family,1997-12-25,33,4.3,1997,40753809.6321629,0.0
0.498525,5000000,0,Robert Duvall,134,Drama,1997-10-09,11,5.4,1997,6792301.60536048,0.0
0.473762,15000000,44862187,James Mangold,104,Action|Crime|Drama,1997-08-15,185,6.5,1997,20376904.8160814,60943500.9560164
0.471278,35000000,0,Bille August,121,Action|Crime|Drama|Mystery|Thriller,1997-02-13,29,6.8,1997,47546111.2375233,0.0
0.46602,20000000,60000000,Gregory Nava,127,Documentary|Drama,1997-03-21,82,6.9,1997,27169206.4214419,81507619.2643258
0.464907,25000000,100000000,Bob Spiers,93,Adventure|Fantasy|Drama|Comedy|Music,1997-12-19,65,5.2,1997,33961508.0268024,135846032.107209
0.463524,18000000,8038061,Ang Lee,112,Drama,1997-09-27,67,6.3,1997,24452285.7792977,10919386.926857
0.459782,0,0,Chris Thomson,95,Drama|Horror|Science Fiction|Thriller,1997-01-01,10,3.2,1997,0.0,0.0
0.436806,3000000,23144499,Charles Martin Smith,98,Comedy|Family|Drama,1997-08-01,50,5.3,1997,4075380.96321629,31440883.5425928
0.431088,0,29235353,David Mirkin,92,Comedy,1997-04-25,71,5.9,1997,0.0,39715067.023036
0.427343,0,0,Mick Garris,273,Drama|Horror|Thriller|TV Movie,1997-05-23,37,6.1,1997,0.0,0.0
0.426675,25000000,0,Steve Oedekerk,97,Action|Adventure|Comedy,1997-07-18,84,6.1,1997,33961508.0268024,0.0
0.425112,32000000,3566637,Mark Dindal,75,Animation|Comedy|Family|Music,1997-03-26,10,7.1,1997,43470730.274307,4845134.84416762
0.419759,0,0,Rod Hardy|George T. Miller,92,Action|Adventure|Drama,1997-06-11,17,5.0,1997,0.0,0.0
1.086558,30000000,51376861,John R. Leonetti,95,Action|Fantasy|Science Fiction,1997-11-21,118,3.9,1997,40753809.6321629,69793427.0897364
0.414756,0,0,Sean McNamara,90,Comedy|Family,1997-09-09,31,5.4,1997,0.0,0.0
0.447075,55000000,31987563,Thomas Carter,117,Action|Adventure|Comedy|Crime|Thriller,1997-01-16,64,5.3,1997,74715317.6589653,43453835.1032939
0.411899,0,0,Christian Duguay,119,Action|Adventure|Drama|Thriller,1997-09-28,19,6.8,1997,0.0,0.0
0.408033,0,0,Vondie Curtis-Hall,91,Drama|Comedy,1997-01-29,20,7.1,1997,0.0,0.0
0.402621,0,0,Michael Cohn,100,Fantasy|Horror,1997-07-18,25,6.4,1997,0.0,0.0
0.401471,5000000,15738769,Robert Kurtzman,90,Horror,1997-09-19,41,5.4,1997,6792301.60536048,21380493.1890195
0.362661,35000000,31611225,Bryan Spicer,115,Comedy,1997-12-11,23,5.8,1997,47546111.2375233,42942594.8629822
0.396805,48000000,0,Jon Avnet,122,Crime|Drama|Thriller,1997-10-30,39,6.2,1997,65206095.4114606,0.0
0.223994,10000000,17979739,Shuki Levy|David Winning,99,Action|Adventure|Family|Fantasy|Science Fiction,1997-03-27,33,4.6,1997,13584603.2107209,24424762.0147325
0.38756,0,0,Dennis Dugan,88,Action|Comedy,1997-01-17,77,5.5,1997,0.0,0.0
0.386432,29000000,0,Peter Hewitt,86,Adventure|Fantasy|Action|Comedy|Family,1997-12-05,78,5.8,1997,39395349.3110908,0.0
0.385596,0,273644,Richard Rich,71,Fantasy|Animation|Romance|Family,1997-01-01,39,6.2,1997,0.0,371734.516099452
0.378662,0,0,Brett Ratner,97,Action|Adventure|Comedy,1997-08-22,36,6.1,1997,0.0,0.0
0.37438,20000000,13801755,Jon Amiel,97,Comedy|Thriller|Crime|Action,1997-11-14,64,6.5,1997,27169206.4214419,18749136.5286584
0.364359,55000000,11466088,Robert Butler,100,Action|Thriller|Crime,1997-01-09,23,5.3,1997,74715317.6589653,15576225.5859209
0.219814,0,0,Sean Mathias,105,Drama|History|Romance,1997-11-26,20,6.3,1997,0.0,0.0
0.352232,0,0,Mark Pavia,93,Drama|Horror,1997-11-15,15,5.0,1997,0.0,0.0
0.351183,0,0,Neil LaBute,97,Comedy|Drama,1997-01-19,16,6.1,1997,0.0,0.0
0.340289,0,9381260,Fred Schepisi|Robert Young,93,Comedy|Romance,1997-01-24,41,5.5,1997,0.0,12744069.4716608
0.345909,16000000,1686429,Kenneth Johnson,97,Science Fiction|Action|Adventure,1997-08-15,19,4.3,1997,21735365.1371535,2290946.88080529
0.345481,17000000,0,R. Paul Miller,82,Action|Comedy,1997-02-07,14,5.3,1997,23093825.4582256,0.0
0.334678,7000000,0,John Duigan,101,Drama,1997-11-21,10,6.8,1997,9509222.24750467,0.0
0.334532,0,0,Louis Morneau,91,Science Fiction|Thriller,1997-01-01,12,6.0,1997,0.0,0.0
0.325869,28000000,41230799,Betty Thomas,109,Comedy|Drama,1997-03-07,38,6.6,1997,38036888.9900187,56010404.447599
0.319006,0,0,Peter O'Fallon,106,Drama|Action|Comedy|Thriller|Crime,1997-09-06,34,6.6,1997,0.0,0.0
0.318336,0,0,John Madden,105,Drama|History|Romance,1997-07-18,19,5.8,1997,0.0,0.0
0.303573,0,0,Neil Jordan,110,Drama|Comedy|Foreign,1997-07-13,12,6.5,1997,0.0,0.0
0.05639,12000000,4000000,Andy Wilson,94,Drama|Action|Thriller|Crime,1997-10-17,15,5.7,1997,16301523.8528651,5433841.28428838
0.339896,0,0,Andrei Konchalovsky,176,Action|Family|Fantasy,1997-05-18,26,6.5,1997,0.0,0.0
0.285559,19000000,44332015,Glenn Gordon Caron,105,Comedy|Romance,1997-08-01,57,5.2,1997,25810746.1003698,60223283.330673
0.2817,35000000,791830,Bernard Rose,108,Drama|Romance,1997-04-04,11,6.0,1997,47546111.2375233,1075669.63603451
0.276694,0,0,Sam Pillsbury,86,Drama|Family,1997-08-08,33,5.6,1997,0.0,0.0
0.274222,0,34673095,Griffin Dunne,100,Comedy|Romance,1997-05-23,59,5.9,1997,0.0,47102023.7662633
0.272686,16000000,0,Ken Kwapis,105,Comedy|Romance,1997-02-07,27,5.3,1997,21735365.1371535,0.0
0.269281,0,0,Kasi Lemmons,109,Drama,1997-09-07,13,5.3,1997,0.0,0.0
0.267436,0,0,Jim Sheridan,114,Drama|Romance,1997-12-31,18,6.8,1997,0.0,0.0
0.26468,0,0,Marco Brambilla,101,Action|Comedy|Romance,1997-08-29,29,5.4,1997,0.0,0.0
0.263311,25000000,11838218,David Hogan,99,Action|Thriller,1997-10-10,12,6.0,1997,33961508.0268024,16081749.4252014
0.261797,0,27354,Gregg Araki,82,Science Fiction|Drama|Comedy,1997-05-09,11,5.9,1997,0.0,37159.3236226061
0.25871,0,0,David Mamet,110,Crime|Drama|Mystery|Thriller,1997-09-08,23,7.1,1997,0.0,0.0
0.258583,0,0,Martha Coolidge,106,Comedy|Romance,1997-07-02,10,5.6,1997,0.0,0.0
0.254744,9000000,0,Gary Oldman,128,Drama,1997-05-08,12,6.4,1997,12226142.8896488,0.0
0.254231,0,0,Tom Karnowski|Sazzy Lee Calhoun|Albert Pyun,110,Action|Adventure|Crime|Thriller,1997-11-21,10,6.0,1997,0.0,0.0
0.251819,0,0,Iain Softley,102,Drama|Romance,1997-11-07,18,6.3,1997,0.0,0.0
0.249917,0,0,Johnny Depp,123,Drama,1997-07-30,25,6.0,1997,0.0,0.0
0.245162,35000000,25105255,Clint Eastwood,155,Crime|Drama|Mystery|Thriller,1997-11-21,76,6.4,1997,47546111.2375233,34104492.7678968
0.24382,0,0,William Friedkin,117,Crime|Drama,1997-08-17,37,7.5,1997,0.0,0.0
0.238058,0,0,David Evans,102,Comedy|Romance,1997-04-04,28,6.0,1997,0.0,0.0
0.23585,0,0,Michael Ritchie,86,Action|Adventure|Comedy|Family|Fantasy,1997-07-11,24,5.8,1997,0.0,0.0
0.229634,53000000,0,Christopher Cain,94,Comedy|Family,1997-05-30,11,5.2,1997,71998397.0168211,0.0
0.225904,0,0,Randall Miller,107,Fantasy|Drama|Comedy|Science Fiction,1997-03-28,12,4.4,1997,0.0,0.0
0.223151,22000000,26570463,Anthony Waller,105,Horror|Comedy,1997-12-25,68,5.3,1997,29886127.0635861,36094919.6980142
0.22136,36000000,74000000,Steven Spielberg,155,Drama|History|Mystery,1997-12-03,167,6.6,1997,48904571.5585954,100526063.759335
0.216137,15000000,0,George Huang,85,Comedy,1997-09-26,10,5.5,1997,20376904.8160814,0.0
0.214637,6000000,6330054,Paul Schrader,114,Drama,1997-08-28,20,5.0,1997,8150761.92643258,8599127.18924371
0.212272,30000000,13130349,John Singleton,140,Drama|History,1997-02-21,14,6.0,1997,40753809.6321629,17837058.1183286
0.21055,73000000,229074524,Steven Spielberg,129,Adventure|Action|Science Fiction,1997-05-23,1655,6.1,1997,99167603.438263,311188651.422477
0.206863,37000000,6482195,Jeb Stuart,118,Action|Adventure|Mystery|Thriller,1997-10-31,20,5.7,1997,50263031.8796675,8805804.70095194
0.118453,0,7240837,Robert Townsend,90,Action|Comedy,1997-03-28,10,3.4,1997,0.0,9836389.75585071
0.195606,0,310724,Bruno Barreto,110,Action|Drama|Foreign|History|Thriller,1997-05-01,14,7.1,1997,0.0,422106.224804806
0.192264,0,20060051,Jeff Pollack,79,Comedy,1997-02-26,18,5.6,1997,0.0,27250783.3221826
0.179786,0,5790448,Jim Kouf,102,Action|Drama,1997-10-08,16,6.4,1997,0.0,7866093.84923128
0.171007,18000000,0,Nick Cassavetes,100,Drama|Romance|Thriller,1997-08-29,12,5.1,1997,24452285.7792977,0.0
0.17021,0,0,D.J. MacHale,89,Thriller|Comedy|Family|Horror,1997-10-26,22,5.8,1997,0.0,0.0
0.168542,0,0,Christopher Nolan,3,Fantasy|Mystery,1997-01-01,47,6.5,1997,0.0,0.0
0.276219,16000000,0,Stuart Gillard,95,Comedy|Family|Science Fiction,1997-10-10,18,5.2,1997,21735365.1371535,0.0
0.287643,1300000,0,Harmony Korine,89,Drama,1997-10-17,59,6.6,1997,1765998.41739372,0.0
0.158203,4000000,29456000,Thomas Gilou,100,Comedy,1997-04-01,59,6.4,1997,5433841.28428838,40014807.2174996
0.156333,0,0,Robert Iscove,88,Family|Fantasy|Music|Romance|Science Fiction,1997-11-02,16,5.2,1997,0.0,0.0
0.15255,0,0,William Dear,106,Family,1997-07-02,12,6.2,1997,0.0,0.0
0.066135,0,0,Robert Downey Sr.,92,Comedy|Romance,1997-01-01,11,4.9,1997,0.0,0.0
0.148904999999999,0,0,Roger Nygard,86,Documentary,1997-10-18,10,5.3,1997,0.0,0.0
0.148760999999999,0,4529843,Bryan Spicer,108,Action|Comedy|Romance,1997-04-18,14,4.7,1997,0.0,6153611.97618619
0.147816,0,0,John Nicolella,95,Adventure|Fantasy|Action|Science Fiction,1997-08-29,20,5.7,1997,0.0,0.0
0.143657999999999,0,0,Melanie Mayron,92,Fantasy|Comedy|Romance,1997-10-05,13,5.5,1997,0.0,0.0
0.143585,0,0,Andy Cadiff,84,Adventure|Comedy|Drama|Family,1997-08-22,13,5.7,1997,0.0,0.0
0.133487,0,5926128,Pat O'Connor,110,Drama|Romance,1997-04-04,21,6.5,1997,0.0,8050409.74559434
0.132178,0,0,Brian Robbins,103,Comedy|Family,1997-07-25,43,5.2,1997,0.0,0.0
0.076214,0,0,"George Tillman, Jr.",114,Comedy|Drama,1997-09-26,11,6.7,1997,0.0,0.0
0.065672,786675,861789,Rob Sitch,85,Drama|Comedy,1997-04-10,32,7.0,1997,1068666.77307939,1170706.1616364
0.0645559999999999,0,0,Kevin Allen,99,Comedy|Drama,1997-04-11,10,5.6,1997,0.0,0.0
0.059172,0,0,Alain Chabat,104,Comedy,1997-01-28,43,5.6,1997,0.0,0.0
0.041454,0,0,Michael Cooney,89,Fantasy|Horror|Comedy,1997-11-18,15,6.0,1997,0.0,0.0
0.139139,0,0,Didier Bourdon|Bernard Campan,100,Comedy,1997-10-15,29,6.1,1997,0.0,0.0
0.022145,0,1334786,Hal Hartley,137,Comedy|Drama,1997-09-07,14,6.9,1997,0.0,1813253.81812254
0.077201,0,0,Philippe Harel,95,Drama|Romance|Foreign,1997-03-12,17,4.9,1997,0.0,0.0
6.112766,150000000,1274219009,Chris Buck|Jennifer Lee,102,Animation|Adventure|Family,2013-11-27,3369,7.5,2013,140405002.911063,1192711491.11985
5.242753,105000000,716392705,Alfonso CuarÃ³n,91,Science Fiction|Thriller|Drama,2013-09-27,3775,7.4,2013,98283502.0377446,670567465.539932
5.1119,170000000,479765000,Alan Taylor,112,Action|Adventure|Fantasy,2013-10-29,3025,6.8,2013,159125669.965872,449076041.477509
4.946136,200000000,1215439994,Shane Black,130,Action|Adventure|Science Fiction,2013-04-18,6882,6.9,2013,187206670.548084,1137692372.63862
4.942928,75000000,117698894,Louis Leterrier,115,Thriller|Crime,2013-05-29,3453,7.3,2013,70202501.4555318,110170090.364659
4.921275,130000000,847423452,Francis Lawrence,146,Science Fiction|Thriller|Action|Adventure,2013-11-15,4269,7.4,2013,121684335.856255,793216614.966424
4.877927,100000000,392000694,Martin Scorsese,180,Crime|Drama|Comedy,2013-12-25,4027,7.9,2013,93603335.2740424,366925723.881393
4.705208,180000000,407602906,Guillermo del Toro,131,Action|Science Fiction|Adventure,2013-07-11,3590,6.7,2013,168486003.493276,381529914.68992
4.405923,120000000,286168572,Joseph Kosinski,126,Action|Science Fiction|Adventure|Mystery,2013-04-10,3729,6.3,2013,112324002.32885,267863327.898099
4.310786,250000000,958400000,Peter Jackson,161,Adventure|Fantasy,2013-12-11,2952,7.6,2013,234008338.185106,897094365.266423
3.97246,225000000,662845518,Zack Snyder,143,Action|Adventure|Fantasy|Science Fiction,2013-06-12,4729,6.5,2013,210607504.366595,620445512.562503
